subject_index,color,Game_theoretic_value,Confirmed,0_pieces,1_pieces,value_Zeyan ,confirmed_Zeyan
26,1,0,0,4318060672,10745843776,0,1
27,0,1,1,4318060672,10745843808,1,1
26,1,0,0,4318060688,10745843808,0,1
27,0,1,1,4318060688,10779398240,1,1
26,0,0,0,0,0,0,0
27,1,0,0,4194304,0,0,0
26,0,0,0,4194304,8388608,0,0
27,1,0,0,4210688,8388608,0,0
26,0,0,0,4210688,1082130432,0,0
27,1,0,0,2151694336,1082130432,0,0
26,0,1,1,2151694336,1098907648,1,1
27,1,0,0,2151694352,1098907648,0,0
26,0,0,0,2151694352,1098915840,0,0
27,1,0,0,2151698448,1098915840,0,0
26,0,0,0,2151698448,9688850432,0,0
27,1,0,0,2151698456,9688850432,0,0
26,0,0,0,2151698456,9722404864,0,1
27,1,0,0,2218807320,9722404864,0,1
26,0,1,1,2218807320,14017372160,1,1
27,1,1,1,2218807384,14017372160,1,1
26,0,1,1,2218807384,14017372192,1,1
27,1,-1,1,2218938456,14017372192,-1,1
26,0,-1,1,2218938456,48377110560,-1,1
27,1,-1,1,2218971224,48377110560,-1,1
27,0,0,0,0,0,0,0
26,1,0,0,4194304,0,0,0
27,0,0,0,4194304,8388608,0,0
26,1,0,0,6291456,8388608,0,0
27,0,0,0,6291456,9437184,0,0
26,1,0,0,4301258752,9437184,0,0
27,0,0,0,4301258752,9441280,0,0
26,1,0,0,5375000576,9441280,0,0
27,0,0,0,5375000576,277876736,1,1
26,1,1,1,5375000592,277876736,1,1
27,0,1,1,5375000592,277884928,1,1
26,1,-1,1,5375000600,277884928,-1,1
27,0,1,1,5375000600,277884932,1,1
26,0,0,0,0,0,0,0
27,1,0,0,4194304,0,0,0
26,0,0,0,4194304,2097152,0,0
27,1,0,0,4202496,2097152,0,0
26,0,0,0,4202496,2149580800,0,0
27,1,0,0,4206592,2149580800,0,0
26,0,0,0,4206592,2149582848,0,0
27,1,0,0,4206594,2149582848,0,0
26,0,1,1,4206594,2150631424,1,1
27,1,1,1,4206598,2150631424,1,1
26,0,1,1,4206598,2150631432,1,1
27,0,0,0,0,0,0,0
26,1,0,0,4194304,0,0,0
27,0,0,0,4194304,2097152,0,0
26,1,0,0,5242880,2097152,0,0
27,0,0,0,5242880,1075838976,0,0
26,1,0,0,5246976,1075838976,0,0
27,0,0,0,5246976,3223322624,0,0
26,1,0,0,5246992,3223322624,0,0
27,0,0,0,5246992,3491758080,0,0
26,1,-1,1,4300214288,3491758080,-1,1
26,0,0,0,0,0,0,0
27,1,0,0,4194304,0,0,0
26,0,0,0,4194304,2097152,0,0
27,1,0,0,12582912,2097152,0,0
26,0,0,0,12582912,18874368,0,0
27,1,0,0,12591104,18874368,1,1
26,0,1,1,12591104,18874384,1,1
27,1,0,0,1086332928,18874384,0,0
26,0,1,1,1086332928,2166358032,1,1
27,1,0,0,1086332992,2166358032,0,0
26,0,0,0,1086332992,2166374416,0,0
27,1,0,0,18266202176,2166374416,0,0
26,0,0,0,18266202176,10756309008,0,1
27,1,0,0,22561169472,10756309008,0,1
26,0,0,0,22561169472,10756309040,0,1
27,1,0,0,22561169476,10756309040,0,1
26,0,0,0,22561169476,10756313136,0,1
27,1,0,0,22561169484,10756313136,0,1
26,0,0,0,22561169484,11024748592,0,1
27,1,-1,1,22561169486,11024748592,-1,1
26,0,0,0,22561169486,11024748593,0,1
27,1,-1,1,22561693774,11024748593,-1,1
27,0,0,0,0,0,0,0
26,1,0,0,4194304,0,0,0
27,0,0,0,4194304,2097152,0,0
26,1,0,0,12582912,2097152,0,0
27,0,0,0,12582912,2105344,0,0
26,1,0,0,1086324736,2105344,0,0
27,0,0,0,1086324736,2121728,0,0
26,1,-1,1,1623195648,2121728,-1,1
27,0,-1,1,1623195648,2125824,-1,1
26,1,-1,1,1623197696,2125824,-1,1
27,0,0,0,1623197696,3174400,0,0
26,1,0,0,1623230464,3174400,0,0
27,0,1,1,1623230464,271609856,1,1
26,1,-1,1,3770714112,271609856,-1,1
26,0,0,0,0,0,0,0
27,1,0,0,4194304,0,0,0
26,0,0,0,4194304,8388608,0,0
27,1,0,0,4299161600,8388608,0,0
26,0,1,1,4299161600,10485760,0,0
27,1,1,1,4299165696,10485760,1,1
26,0,1,1,4299165696,10485764,1,1
27,1,0,0,5372907520,10485764,1,1
26,0,0,0,5372907520,2157969412,1,1
27,1,1,1,5372923904,2157969412,1,1
26,0,1,1,5372923904,2157969476,1,1
27,1,0,0,5372956672,2157969476,0,0
26,0,0,0,5372956672,2157977668,0,1
27,1,-1,1,5372956688,2157977668,-1,1
26,0,-1,1,5372956688,2157977676,-1,1
27,1,-1,1,13962891280,2157977676,-1,1
26,0,-1,1,13962891280,2157977708,-1,1
27,1,-1,1,14499762192,2157977708,-1,1
26,0,-1,1,14499762192,2157977964,-1,1
27,1,-1,1,14499762320,2157977964,-1,1
26,0,1,1,14499762320,2157977965,1,1
27,1,1,1,14499762322,2157977965,1,1
26,0,1,1,14499762322,2157980013,1,1
27,1,1,1,14768197778,2157980013,1,1
26,0,1,1,14768197778,2292197741,1,1
27,0,0,0,0,0,0,0
26,1,0,0,4194304,0,0,0
27,0,0,0,4194304,8388608,0,0
26,1,0,0,6291456,8388608,0,0
27,0,0,0,6291456,2155872256,0,0
26,1,0,0,6356992,2155872256,0,0
27,0,0,0,6356992,10745806848,0,0
26,1,-1,1,6365184,10745806848,-1,1
27,0,-1,1,6365184,10745839616,-1,1
26,1,-1,1,6365312,10745839616,-1,1
27,0,1,1,6365312,10779394048,1,1
26,1,-1,1,34366103680,10779394048,-1,1
27,0,-1,1,34366103680,10846502912,-1,1
26,1,-1,1,34382880896,10846502912,-1,1
27,0,1,1,34382880896,28026372096,1,1
26,1,1,1,38677848192,28026372096,1,1
27,0,1,1,38677848192,28026372352,1,1
26,1,1,1,38677848256,28026372352,1,1
27,0,1,1,38677848256,29100114176,1,1
26,1,1,1,38677848288,29100114176,1,1
27,0,1,1,38677848288,29100114192,1,1
26,0,0,0,0,0,0,0
27,1,0,0,8192,0,0,0
26,0,0,0,8192,4194304,0,0
27,1,0,0,8396800,4194304,0,0
26,0,0,0,8396800,1077936128,0,0
27,1,0,0,8413184,1077936128,1,1
26,0,1,1,8413184,1077936136,1,1
27,1,1,1,8417280,1077936136,1,1
26,0,1,1,8417280,1077938184,1,1
27,0,0,0,0,0,0,0
26,1,0,0,4194304,0,0,0
27,0,0,0,4194304,8388608,0,0
26,1,0,0,1077936128,8388608,0,0
27,0,0,0,1077936128,8404992,0,0
26,1,0,0,5372903424,8404992,0,0
27,0,1,1,5372903424,8409088,1,1
26,1,0,0,5372911616,8409088,0,0
27,0,0,0,5372911616,2155892736,0,0
26,1,0,0,5372944384,2155892736,0,0
27,0,0,0,5372944384,2172669952,0,0
26,1,0,0,5406498816,2172669952,0,0
27,0,0,0,5406498816,19352539136,0,1
26,1,0,0,5406498832,19352539136,0,1
27,0,1,1,5406498832,19354636288,1,1
26,1,1,1,5406498864,19354636288,1,1
27,0,1,1,5406498864,53714374656,1,1
26,1,0,0,13996433456,53714374656,0,1
27,0,0,0,13996433456,53714374658,0,1
26,1,-1,1,14130651184,53714374658,-1,1
26,0,0,0,0,0,0,0
27,1,0,0,4194304,0,0,0
26,0,0,0,4194304,8192,0,0
27,1,0,0,4210688,8192,0,0
26,0,0,0,4210688,1073750016,0,0
27,1,0,0,4299177984,1073750016,0,0
26,0,1,1,4299177984,9663684608,1,1
27,1,1,1,4299182080,9663684608,1,1
26,0,1,1,4299182080,9663684612,1,1
27,1,0,0,4301279232,9663684612,0,0
26,0,0,0,4301279232,9672073220,0,0
27,1,0,0,4301279240,9672073220,0,0
26,0,0,0,4301279240,11819556868,0,1
27,1,0,0,4301312008,11819556868,0,1
26,0,0,0,4301312008,11820605444,0,1
27,1,0,0,4301377544,11820605444,0,1
26,0,0,0,4301377544,11820736516,0,1
27,1,-1,1,4301377560,11820736516,-1,1
26,0,1,1,4301377560,11820736548,1,1
27,1,1,1,4318154776,11820736548,1,1
26,0,1,1,4318154776,12357607460,1,1
27,0,0,0,0,0,0,0
26,1,0,0,2097152,0,0,0
27,0,0,0,2097152,4194304,0,0
26,1,0,0,34361835520,4194304,0,0
27,0,0,0,34361835520,4299161600,0,0
26,1,0,0,34361839616,4299161600,0,0
27,0,0,0,34361839616,5372903424,0,0
26,1,0,0,36509323264,5372903424,0,0
27,0,0,0,36509323264,5372919808,0,0
26,1,-1,1,36509323296,5372919808,-1,1
26,0,0,0,0,0,0,0
27,1,0,0,4194304,0,0,0
26,0,0,0,4194304,134217728,0,0
27,1,0,0,4299161600,134217728,0,0
26,0,1,1,4299161600,134221824,0,0
27,1,1,1,5372903424,134221824,1,1
26,0,1,1,5372903424,134238208,1,1
27,1,-1,1,5381292032,134238208,-1,1
26,0,1,1,5381292032,2281721856,1,1
27,1,1,1,5383389184,2281721856,1,1
26,0,1,1,5383389184,10871656448,1,1
27,0,0,0,0,0,0,0
26,1,0,0,4194304,0,0,0
27,0,0,0,4194304,8388608,0,0
26,1,0,0,4202496,8388608,0,0
27,0,0,0,4202496,2155872256,0,0
26,1,0,0,6299648,2155872256,0,0
27,0,1,1,6299648,2156920832,1,1
26,1,0,0,6316032,2156920832,0,0
27,0,0,0,6316032,2156953600,0,0
26,1,0,0,6316160,2156953600,0,0
27,0,1,1,6316160,6451920896,1,1
26,1,1,1,6320256,6451920896,1,1
27,0,1,1,6320256,7525662720,1,1
26,1,-1,1,543191168,7525662720,-1,1
26,0,0,0,0,0,0,0
27,1,0,0,4194304,0,0,0
26,0,0,0,4194304,8388608,0,0
27,1,0,0,1077936128,8388608,0,0
26,0,0,0,1077936128,2155872256,0,0
27,1,0,0,5372903424,2155872256,0,0
26,0,0,0,5372903424,2155905024,0,0
27,1,0,0,5372903552,2155905024,0,0
26,0,1,1,5372903552,2158002176,1,1
27,1,1,1,5372903616,2158002176,1,1
26,0,1,1,5372903616,2158002208,1,1
27,0,0,0,0,0,0,0
26,1,0,0,2097152,0,0,0
27,0,0,0,2097152,4194304,0,0
26,1,0,0,2149580800,4194304,0,0
27,0,0,0,2149580800,1077936128,0,0
26,1,0,0,2149597184,1077936128,0,0
27,0,0,0,2149597184,5372903424,1,1
26,1,0,0,2149599232,5372903424,0,0
27,0,0,0,2149599232,5372903426,0,0
26,1,0,0,2149603328,5372903426,0,0
27,0,0,0,2149603328,5372911618,0,0
26,1,0,0,2149603344,5372911618,0,0
27,0,0,0,2149603344,5373960194,0,1
26,1,0,0,2149603856,5373960194,0,1
27,0,0,0,2149603856,5373961218,0,0
26,1,-1,1,2150128144,5373961218,-1,1
26,0,0,0,0,0,0,0
27,1,0,0,4194304,0,0,0
26,0,0,0,4194304,8388608,0,0
27,1,0,0,1077936128,8388608,0,0
26,0,0,0,1077936128,8404992,0,0
27,1,0,0,5372903424,8404992,0,0
26,0,1,1,5372903424,8413184,1,1
27,1,-1,1,5372903432,8413184,-1,1
26,0,-1,1,5372903432,8417280,-1,1
27,1,-1,1,5372936200,8417280,-1,1
27,0,0,0,0,0,0,0
26,1,0,0,4194304,0,0,0
27,0,0,0,4194304,8388608,0,0
26,1,0,0,6291456,8388608,0,0
27,0,0,0,6291456,9437184,0,0
26,1,0,0,543162368,9437184,0,0
27,0,0,0,543162368,9445376,0,0
26,1,0,0,543162376,9445376,0,0
27,0,0,0,543162376,9449472,0,0
26,1,0,0,543178760,9449472,0,0
27,0,0,0,543178760,9451520,0,0
26,1,0,0,543179784,9451520,0,0
27,0,0,0,543179784,1083193344,0,1
26,1,0,0,543179800,1083193344,0,1
27,0,0,0,543179800,1083193376,0,1
26,1,0,0,543179804,1083193376,0,1
27,0,0,0,543179804,1083193378,0,1
26,1,0,0,543180060,1083193378,0,1
27,0,0,0,543180060,9673127970,0,1
26,1,0,0,543311132,9673127970,-1,1
27,0,0,0,543311132,13968095266,0,1
26,1,0,0,2690794780,13968095266,0,1
27,0,0,0,2690794780,14035204130,0,1
26,1,0,0,37050533148,14035204130,0,1
27,0,0,1,37050533148,14068758562,0,1
26,1,0,1,37067310364,14068758562,0,1
27,0,0,1,37067310364,31248627746,0,1
26,1,0,1,37067375900,31248627746,0,1
27,0,0,1,37067375900,31248660514,0,1
26,1,0,1,37201593628,31248660514,0,1
27,0,0,1,37201593628,31517095970,0,1
26,1,0,1,37201855772,31517095970,0,1
27,0,0,1,37201855772,31517096482,0,1
26,1,0,1,37202380060,31517096482,0,1
27,0,0,1,37202380060,31517096483,0,1
26,1,0,1,37202380188,31517096483,0,1
26,0,0,0,0,0,0,0
27,1,0,0,4194304,0,0,0
26,0,0,0,4194304,8388608,0,0
27,1,0,0,4299161600,8388608,0,0
26,0,0,0,4299161600,8392704,0,0
27,1,0,0,5372903424,8392704,0,0
26,0,0,0,5372903424,2155876352,0,0
27,1,0,0,5372919808,2155876352,0,0
26,0,0,0,5372919808,2155876416,0,0
27,1,0,0,5372952576,2155876416,0,0
26,0,0,0,5372952576,2155884608,0,0
27,1,0,0,5373018112,2155884608,0,0
26,0,0,0,5373018112,2156015680,0,0
27,1,-1,1,5375115264,2156015680,-1,1
26,0,0,0,5375115264,10745950272,0,1
27,1,0,0,5375115272,10745950272,0,1
26,0,0,0,5375115272,10746998848,1,1
27,1,0,0,5375115288,10746998848,0,1
26,0,1,1,5375115288,10746998880,1,1
27,1,1,1,5391892504,10746998880,1,1
26,0,1,1,5391892504,27926868064,1,1
27,1,1,1,5391892508,27926868064,1,1
26,0,1,1,5391892508,27926868066,1,1
27,1,0,1,5391894556,27926868066,0,1
26,0,1,1,5391894556,27926868067,1,1
27,1,1,1,5392418844,27926868067,1,1
26,0,1,1,5392418844,28061085795,1,1
27,1,0,1,5392418972,28061085795,0,1
26,0,0,1,5392418972,28061086051,0,1
27,1,0,1,39752157340,28061086051,0,1
26,0,0,1,39752157340,28094640483,0,1
27,1,0,1,39752158364,28094640483,0,1
26,0,0,1,39752158364,28094640995,0,1
27,1,0,1,39752420508,28094640995,0,1
26,0,0,1,39752420508,28363076451,0,1
27,1,0,1,40289291420,28363076451,0,1
27,0,0,0,0,0,0,0
26,1,0,0,4194304,0,0,0
27,0,0,0,4194304,8388608,0,0
26,1,0,0,1077936128,8388608,0,0
27,0,0,0,1077936128,2155872256,0,0
26,1,0,0,1077968896,2155872256,0,0
27,0,0,0,1077968896,2155880448,0,0
26,1,0,0,1077985280,2155880448,0,0
27,0,1,1,1077985280,10745815040,1,1
26,1,0,0,1077985288,10745815040,1,1
27,0,1,1,1077985288,10745819136,1,1
26,0,0,0,0,0,0,0
27,1,0,0,4194304,0,0,0
26,0,0,0,4194304,8388608,0,0
27,1,0,0,4299161600,8388608,0,0
26,0,0,0,4299161600,8392704,0,0
27,1,0,0,5372903424,8392704,0,0
26,0,0,0,5372903424,2155876352,0,0
27,1,0,0,5372919808,2155876352,0,0
26,0,1,1,5372919808,2155876384,1,1
27,0,0,0,0,0,0,0
26,1,0,0,4194304,0,0,0
27,0,0,0,4194304,4294967296,0,0
26,1,0,0,1077936128,4294967296,0,0
27,0,0,0,1077936128,4294983680,0,0
26,1,0,0,3225419776,4294983680,0,0
27,0,0,0,3225419776,4294991872,0,0
26,1,-1,1,3225423872,4294991872,-1,1
27,0,-1,1,3225423872,4303380480,-1,1
26,1,0,0,3225423904,4303380480,-1,1
27,0,-1,1,3225423904,4303380488,-1,1
26,1,0,0,11815358496,4303380488,-1,1
27,0,0,0,11815358496,4303413256,0,1
26,1,0,0,11815424032,4303413256,0,1
27,0,1,1,11815424032,4303413260,1,1
26,1,0,0,11815424048,4303413260,0,1
27,0,0,0,11815424048,4304461836,0,1
26,1,0,0,12083859504,4304461836,0,1
27,0,0,0,12083859504,4841332748,0,1
26,1,-1,1,12083859632,4841332748,-1,1
26,0,0,0,0,0,0,0
27,1,0,0,4194304,0,0,0
26,0,0,0,4194304,2097152,0,0
27,1,0,0,2151677952,2097152,0,0
26,0,0,0,2151677952,2105344,0,0
27,1,0,0,3225419776,2105344,0,0
26,0,0,0,3225419776,538976256,1,1
27,1,0,0,3225419808,538976256,1,1
26,0,1,1,3225419808,538976260,1,1
27,1,1,1,3225419872,538976260,1,1
26,0,1,1,3225419872,538976276,1,1
27,1,1,1,3226468448,538976276,1,1
26,0,1,1,3226468448,538976532,1,1
27,1,1,1,3226469472,538976532,1,1
26,0,1,1,3226469472,538976533,1,1
27,1,0,0,3226469474,538976533,0,1
26,0,1,1,3226469474,673194261,1,1
27,1,1,1,3494904930,673194261,1,1
26,0,1,1,3494904930,673456405,1,1
27,0,0,0,0,0,0,0
26,1,0,0,16384,0,0,0
27,0,0,0,16384,4194304,0,0
26,1,0,0,16448,4194304,0,0
27,0,0,0,16448,4299161600,0,0
26,1,0,0,20544,4299161600,0,0
27,0,0,0,20544,4299169792,0,0
26,1,-1,1,1073762368,4299169792,-1,1
27,0,0,0,1073762368,6446653440,0,0
26,1,-1,1,9663696960,6446653440,-1,1
26,0,0,0,0,0,0,0
27,1,0,0,4194304,0,0,0
26,0,0,0,4194304,8192,0,0
27,1,0,0,4299161600,8192,0,0
26,0,0,0,4299161600,12288,0,0
27,1,0,0,4299177984,12288,1,1
26,0,1,1,4299177984,1073754112,1,1
27,1,0,0,4301275136,1073754112,-1,1
26,0,0,0,4301275136,1082142720,0,0
27,1,0,0,4302323712,1082142720,0,0
26,0,0,0,4302323712,1082667008,0,0
27,1,0,0,4302325760,1082667008,0,0
26,0,0,0,4302325760,3230150656,0,0
27,1,0,0,4839196672,3230150656,0,1
26,0,0,0,4839196672,3230150660,0,0
27,1,-1,1,4839196704,3230150660,-1,1
26,0,-1,1,4839196704,3230150668,-1,1
27,1,-1,1,13429131296,3230150668,-1,1
26,0,0,0,13429131296,37589889036,0,1
27,1,-1,1,13445908512,37589889036,-1,1
26,0,1,1,13445908512,37589954572,1,1
27,1,-1,1,13445908640,37589954572,-1,1
26,0,0,0,13445908640,37589954636,0,1
27,1,0,0,30625777824,37589954636,0,1
26,0,0,0,30625777824,37589954652,0,1
27,1,0,0,30625777826,37589954652,0,1
26,0,0,1,30625777826,37858390108,0,1
27,0,0,0,0,0,0,0
26,1,0,0,4194304,0,0,0
27,0,0,0,4194304,8388608,0,0
26,1,0,0,2151677952,8388608,0,0
27,0,1,1,2151677952,8598323200,0,0
26,1,1,1,2151686144,8598323200,1,1
27,0,1,1,2151686144,8598323216,1,1
26,1,1,1,2151702528,8598323216,1,1
27,0,1,1,2151702528,8598327312,1,1
26,1,0,0,2152751104,8598327312,0,0
27,0,1,1,2152751104,8600424464,1,1
26,1,1,1,3226492928,8600424464,1,1
27,0,1,1,3226492928,9137295376,1,1
26,0,0,0,0,0,0,0
27,1,0,0,4194304,0,0,0
26,0,0,0,4194304,8388608,0,0
27,1,0,0,4299161600,8388608,0,0
26,0,0,0,4299161600,8392704,0,0
27,1,0,0,5372903424,8392704,0,0
26,0,0,0,5372903424,2155876352,0,0
27,1,0,0,5372919808,2155876352,0,0
26,0,1,1,5372919808,2155909120,1,1
27,0,0,0,0,0,0,0
26,1,0,0,4194304,0,0,0
27,0,0,0,4194304,8388608,0,0
26,1,0,0,2151677952,8388608,0,0
27,0,0,0,2151677952,8396800,0,0
26,1,0,0,10741612544,8396800,0,0
27,0,0,0,10741612544,4303364096,0,0
26,1,0,0,10741628928,4303364096,0,0
27,0,0,0,10741628928,4320141312,0,0
26,1,0,0,11815370752,4320141312,0,0
27,0,0,0,11815370752,4320141376,0,0
26,1,0,0,11848925184,4320141376,0,0
27,0,0,0,11848925184,4320141408,0,0
26,1,-1,1,11848925200,4320141408,-1,1
27,0,-1,1,11848925200,4320141664,-1,1
26,1,-1,1,11848925328,4320141664,-1,1
26,0,0,0,0,0,0,0
27,1,0,0,4194304,0,0,0
26,0,0,0,4194304,1073741824,0,0
27,1,0,0,4299161600,1073741824,0,0
26,0,0,0,4299161600,1073750016,0,0
27,1,1,1,4299165696,1073750016,1,1
26,0,0,0,4299165696,1073750020,1,1
27,1,0,0,4301262848,1073750020,0,0
26,0,0,0,4301262848,1082138628,0,0
27,1,0,0,4302311424,1082138628,0,0
26,0,0,0,4302311424,1082662916,0,0
27,1,0,0,6449795072,1082662916,0,0
26,0,0,0,6449795072,1082662932,0,1
27,1,0,0,6449797120,1082662932,0,1
26,0,0,0,6449797120,1082662934,0,1
27,1,0,0,6449797128,1082662934,0,1
26,0,0,0,6449797128,9672597526,0,1
27,1,0,0,6449798152,9672597526,0,1
26,0,0,0,6449798152,9672598038,0,1
27,1,0,0,6449814536,9672598038,0,1
26,0,0,0,6449814536,9672598166,0,1
27,1,0,0,6449880072,9672598166,0,1
26,0,0,0,6449880072,9672630934,0,1
27,1,0,0,6466657288,9672630934,0,1
26,0,1,1,6466657288,9672630966,1,1
27,1,0,1,6466657352,9672630966,0,1
26,0,1,1,6466657352,26852500150,1,1
28,0,0,0,0,0,0,0
29,1,0,0,4194304,0,0,0
28,0,0,0,4194304,8192,0,0
29,1,0,0,4198400,8192,0,0
28,0,0,0,4198400,8224,0,0
29,1,1,1,6295552,8224,1,1
28,0,1,1,6295552,8232,1,1
29,1,1,1,14684160,8232,1,1
28,0,1,1,14684160,1056808,1,1
29,0,0,0,0,0,0,0
28,1,0,0,4194304,0,0,0
29,0,0,0,4194304,2097152,0,0
28,1,0,0,4202496,2097152,0,0
29,0,0,0,4202496,2149580800,0,0
28,1,0,0,4206592,2149580800,0,0
29,0,0,0,4206592,2149582848,0,0
28,1,0,0,4206594,2149582848,0,0
29,0,0,0,4206594,2149582856,1,1
28,1,0,0,4239362,2149582856,0,0
29,0,0,0,4239362,2149599240,0,0
28,1,0,0,4299206658,2149599240,0,0
29,0,0,0,4299206658,2149599244,0,1
28,1,0,0,4300255234,2149599244,0,1
29,0,0,0,4300255234,2149599260,0,1
28,1,0,0,4300255266,2149599260,0,1
28,0,0,0,0,0,0,0
29,1,0,0,2097152,0,0,0
28,0,0,0,2097152,4194304,0,0
29,1,0,0,2105344,4194304,0,0
28,0,0,0,2105344,4198400,0,0
29,1,0,0,2105376,4198400,0,0
28,0,0,0,2105376,541069312,0,0
29,1,0,0,2121760,541069312,0,0
28,0,0,0,2121760,541102080,0,0
29,1,0,0,2121776,541102080,0,0
28,0,0,0,2121776,541102144,0,0
29,1,0,0,18898992,541102144,0,0
28,0,0,0,18898992,17720971328,0,1
29,1,0,0,4313866288,17720971328,0,1
28,0,0,0,4313866288,17729359936,0,1
29,1,0,0,4313931824,17729359936,0,1
28,0,0,0,4313931824,17729360192,0,1
29,1,0,0,4313931832,17729360192,0,1
28,0,0,0,4313931832,17729360196,0,1
29,1,0,0,6461415480,17729360196,0,1
28,0,0,0,6461415480,17729361220,0,1
29,1,0,0,6461417528,17729361220,0,1
28,0,0,0,6461417528,17729361222,0,1
29,1,0,0,6461941816,17729361222,0,1
28,0,0,0,6461941816,17863578950,0,1
29,1,0,1,6462203960,17863578950,0,1
28,0,0,1,6462203960,17864627526,0,1
29,1,0,1,7535945784,17864627526,0,1
28,0,0,1,7535945784,26454562118,0,1
29,1,0,1,7603054648,26454562118,0,1
28,0,0,1,7603054648,26488116550,0,1
29,1,0,1,7603054776,26488116550,0,1
28,0,0,1,7603054776,26488247622,0,1
29,1,0,1,41962793144,26488247622,0,1
28,0,0,1,41962793144,26488248134,0,1
29,1,0,1,41962793145,26488248134,0,1
29,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0
29,1,0,0,4194304,0,0,0
28,0,0,0,4194304,32768,0,0
29,1,0,0,20971520,32768,0,0
28,0,0,0,20971520,8421376,0,0
29,1,0,0,20987904,8421376,0,0
28,0,0,0,20987904,2155905024,0,0
29,1,0,0,20988032,2155905024,0,0
28,0,0,0,20988032,2155905040,0,0
29,1,0,0,20988096,2155905040,0,0
28,0,0,0,20988096,3229646864,0,0
29,1,-1,1,21053632,3229646864,-1,1
28,0,-1,1,21053632,7524614160,-1,1
29,1,-1,1,8610988224,7524614160,-1,1
29,0,0,0,0,0,0,0
28,1,0,0,4194304,0,0,0
29,0,0,0,4194304,8388608,0,0
28,1,0,0,4196352,8388608,0,0
29,0,0,0,4196352,8404992,0,0
28,1,0,0,4196368,8404992,0,0
29,0,0,0,4196368,8413184,0,0
28,1,-1,1,4196372,8413184,-1,1
29,0,-1,1,4196372,8413192,-1,1
28,1,-1,1,8594130964,8413192,-1,1
29,0,0,0,8594130964,10510344,0,0
28,1,0,0,9131001876,10510344,0,0
29,0,1,1,9131001876,10514440,1,1
28,0,0,0,0,0,0,0
29,1,0,0,4194304,0,0,0
28,0,0,0,4194304,32768,0,0
29,1,0,0,4210688,32768,0,0
28,0,1,1,4210688,8589967360,0,0
29,1,0,0,20987904,8589967360,1,1
28,0,1,1,20987904,8589967376,1,1
29,1,1,1,29376512,8589967376,1,1
28,0,1,1,29376512,8589967377,1,1
29,0,0,0,0,0,0,0
28,1,0,0,4194304,0,0,0
29,0,0,0,4194304,4096,0,0
28,1,0,0,20971520,4096,0,0
29,0,1,1,20971520,20480,0,0
28,1,1,1,29360128,20480,1,1
29,0,1,1,29360128,1073762304,1,1
28,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0
28,1,0,0,2097152,0,0,0
29,0,0,0,2097152,8192,0,0
28,1,0,0,2621440,8192,0,0
29,0,0,0,2621440,1056768,0,0
28,1,0,0,2621442,1056768,0,0
29,0,0,0,2621442,1058816,0,0
28,1,0,0,2637826,1058816,-1,1
29,0,0,0,2637826,1059840,0,0
28,1,0,0,2641922,1059840,0,0
29,0,0,0,2641922,1059844,0,0
28,1,0,0,539512834,1059844,0,0
29,0,1,1,539512834,34614276,1,1
28,1,0,0,556290050,34614276,0,1
29,0,1,1,556290050,38808580,1,1
28,1,1,1,1630031874,38808580,1,1
29,0,1,1,1630031874,38808588,1,1
28,1,1,1,3777515522,38808588,1,1
29,0,1,1,3777515522,307244044,1,1
28,0,0,0,0,0,0,0
29,1,0,0,4194304,0,0,0
28,0,0,0,4194304,2048,0,0
29,1,0,0,4210688,2048,0,0
28,0,1,1,4210688,3072,0,0
29,1,1,1,4214784,3072,1,1
28,0,1,1,4214784,2147486720,1,1
29,1,1,1,1077956608,2147486720,1,1
28,0,1,1,1077956608,2147486784,1,1
29,1,1,1,5372923904,2147486784,1,1
28,0,1,1,5372923904,2147486788,1,1
29,1,1,1,5375021056,2147486788,1,1
28,0,1,1,5375021056,2147486796,1,1
29,1,1,1,5383409664,2147486796,1,1
28,0,1,1,5383409664,2147486812,1,1
29,0,0,0,0,0,0,0
28,1,0,0,2097152,0,0,0
29,0,0,0,2097152,4194304,0,0
28,1,0,0,2099200,4194304,0,0
29,0,0,0,2099200,4198400,0,0
28,1,0,0,10487808,4198400,0,0
29,0,0,0,10487808,4214784,0,0
28,1,-1,1,10520576,4214784,-1,1
29,0,-1,1,10520576,2151698432,-1,1
28,1,-1,1,547391488,2151698432,-1,1
29,0,0,0,547391488,6446665728,1,1
28,1,-1,1,17727260672,6446665728,-1,1
28,0,0,0,0,0,0,0
29,1,0,0,4194304,0,0,0
28,0,0,0,4194304,8192,0,0
29,1,0,0,4198400,8192,0,0
28,0,0,0,4198400,1056768,0,0
29,1,0,0,1077940224,1056768,1,1
28,0,1,1,1077940224,1122304,1,1
29,1,1,1,1077956608,1122304,1,1
28,0,1,1,1077956608,1122368,1,1
29,1,1,1,5372923904,1122368,1,1
28,0,1,1,5372923904,1122372,1,1
29,1,1,1,5381312512,1122372,1,1
28,0,1,1,5381312512,1124420,1,1
30,0,0,0,0,0,0,0
31,1,0,0,16384,0,0,0
30,0,0,0,16384,4194304,0,0
31,1,0,0,20480,4194304,0,0
30,0,0,0,20480,4202496,0,0
31,1,0,0,20496,4202496,0,0
30,0,0,0,20496,8594137088,1,1
